CalcDate,Code,prev_close,open_price,high_price,low_price,volume,close_price,amount,vwap,turnover
2022-03-23,689009.SH,46.3,46.2,46.58,45.83,1135561.0,46.21,52581224.0,46.30418269031782,0.0025633730655056147
2022-03-24,689009.SH,46.21,45.1,46.43,45.1,1195898.0,46.05,54954376.0,45.95239393326187,0.002699575559826406
2022-03-25,689009.SH,46.05,45.99,46.44,45.17,856429.0000000001,45.23,39270985.0,45.85433818798756,0.0019332708952825154
2022-03-28,689009.SH,45.23,44.8,45.5,43.73,685863.0,45.0,30769964.0,44.86313447437754,0.0014095003152732577
2022-03-29,689009.SH,45.0,44.16,45.83,44.16,810806.0,45.11,36533299.0,45.058002777483146,0.001666267625787437
2022-03-30,689009.SH,45.11,45.11,45.43,43.8,1292791.0,44.1,57124386.0,44.18686856576198,0.0026567832381720986
2022-03-31,689009.SH,44.1,44.17,44.47,43.38,413741.0,43.79,18122628.0,43.80186638500898,0.00081303587451306
2022-04-01,689009.SH,43.79,43.79,44.15,42.71,998429.9999999999,43.39,43183134.0,43.25103812986389,0.0019619989514939886
2022-04-06,689009.SH,43.39,43.08,43.39,42.12,766571.0,42.79,32716331.0,42.67880078948982,0.0015063765093654025
2022-04-07,689009.SH,42.79,42.56,43.28,41.27,725850.0,41.96,30610672.0,42.1721733140456,0.0014263563183617397
2022-04-08,689009.SH,41.96,41.98,42.65,40.73,488138.0,42.08,20366719.0,41.72328112132225,0.0009592322387992877
2022-04-11,689009.SH,42.08,42.0,42.55,40.05,743962.0,41.0,30355485.0,40.8024670614897,0.0014619479221892081
2022-04-12,689009.SH,41.0,41.29,41.45,40.69,522712.0,41.11,21448222.0,41.0325800823398,0.001027173057633811
2022-04-13,689009.SH,41.11,41.3,41.3,39.4,757696.0,40.23,30228065.0,39.894713711039785,0.001488936387679847
2022-04-14,689009.SH,40.23,40.25,40.5,39.23,972187.9999999999,40.44,38845072.0,39.95633766308575,0.001910431213660485
2022-04-15,689009.SH,40.44,40.38,40.38,38.65,889076.0,40.2,35134176.0,39.51762953898204,0.0017471091411500753
2022-04-18,689009.SH,40.2,40.01,40.8,39.21,552730.0,40.3,22191591.0,40.149061928970745,0.001086160953155727
2022-04-19,689009.SH,40.3,40.41,40.41,38.8,845732.0,39.26,33326785.000000004,39.40584605998118,0.0016619345344640228
2022-04-20,689009.SH,39.26,39.26,39.36,38.25,569642.0,38.57,22096423.0,38.79001723889741,0.001119394456022895
2022-04-21,689009.SH,38.57,38.3,38.79,36.95,701557.0,37.5,26341540.0,37.54725560432011,0.0013786185295045909
2022-04-22,689009.SH,37.5,36.94,37.69,36.5,336582.0,36.83,12484701.0,37.092598534681,0.0006614119478498741
2022-04-25,689009.SH,36.83,36.69,36.69,33.51,997184.0,35.0,34727592.0,34.825661061549326,0.001959550456663544
2022-04-26,689009.SH,35.0,35.8,35.86,34.0,875142.0,34.59,30714538.0,35.09663346062696,0.0017197276588327198
2022-04-27,689009.SH,34.59,35.02,35.5,33.5,1067833.0,35.0,37059870.0,34.705679633425824,0.0020983816856170994
2022-04-28,689009.SH,35.0,34.48,34.88,33.05,1560294.0,34.38,52826037.0,33.856463589554274,0.00306610898312587
2022-04-29,689009.SH,34.38,34.3,38.1,34.0,2735479.0,37.18,99444025.0,36.353422928854506,0.005375446380651449
2022-05-05,689009.SH,37.18,36.04,38.0,36.04,2816809.0,36.52,103761942.0,36.83669783787257,0.005535266673235812
2022-05-06,689009.SH,36.52,35.62,36.46,34.51,1581903.0,36.05,56287158.0,35.58192758974476,0.0031085724861684805
2022-05-09,689009.SH,36.05,36.0,36.04,34.22,3895516.0000000005,34.8,136957244.0,35.15766435049939,0.007655016683721502
2022-05-10,689009.SH,34.8,34.0,35.77,33.86,4075425.0,35.32,142171736.0,34.88513124398069,0.008008553005110414
2022-05-11,689009.SH,35.32,35.57,37.89,35.21,6311301.0,36.58,227317211.0,36.017488470285286,0.012402237457371037
2022-05-12,689009.SH,36.58,35.79,36.62,34.95,4116071.0,35.48,147038095.0,35.72292484750628,0.008088425814804057
2022-05-13,689009.SH,35.48,35.6,35.85,34.44,2804460.0,34.81,98258141.0,35.03638525776798,0.005510999849270186
2022-05-16,689009.SH,34.81,35.38,35.97,35.19,2448865.0,35.2,87014378.0,35.532533643136716,0.004812225756788485
2022-05-17,689009.SH,35.2,35.0,37.99,34.55,5541981.0,37.38,201910920.0,36.43298668833401,0.010890458931722413
2022-05-18,689009.SH,37.38,37.36,44.18,36.99,9967297.0,43.79,404401629.0,40.57284828574888,0.019586577189416567
2022-05-19,689009.SH,43.79,42.14,42.97,40.46,6392381.0,41.56,265650200.0,41.557316436551574,0.012561566478922004
2022-05-20,689009.SH,41.56,41.58,45.48,41.03,7062742.999999999,43.05,304903602.0,43.17070605570669,0.01387888420887945
2022-05-23,689009.SH,43.05,43.15,43.15,41.2,4198468.0,42.04,176196971.0,41.96696771298483,0.008250342852158955
2022-05-24,689009.SH,42.04,41.68,41.98,39.66,4489294.0,39.92,182363252.0,40.62181091280723,0.008821840410392572
2022-05-25,689009.SH,39.92,40.47,40.68,39.44,3690299.0,40.3,147914516.0,40.08198685255585,0.007251748013079852
2022-05-26,689009.SH,40.3,40.29,40.59,39.41,3029905.0,39.98,121453911.0,40.0850558020796,0.005954018241765967
2022-05-27,689009.SH,39.98,40.3,42.38,39.89,3496574.0,40.47,142774835.0,40.83277945783501,0.0068710620893013465
2022-05-30,689009.SH,40.47,40.65,44.0,40.3,5580165.0,42.75,238308662.0,42.70638269656901,0.010965493704279175
2022-05-31,689009.SH,42.75,43.0,46.15,41.76,5293130.0,45.6,233736600.0,44.15848467730813,0.010401445779995973
2022-06-01,689009.SH,45.6,45.7,47.99,45.0,4687536.0,47.11,219990948.0,46.9310418095989,0.009211402619202476
2022-06-02,689009.SH,47.11,46.61,51.78,45.55,6791813.0,51.4,334549814.0,49.25780700970418,0.013346483964567614
2022-06-06,689009.SH,51.4,51.89,56.99,49.34,6688775.0,55.0,365589298.0,54.65713796621952,0.013144005625611417
2022-06-07,689009.SH,55.0,54.01,55.55,53.0,4379104.0,55.45,236540778.0,54.01579364180435,0.008605307789712982
2022-06-08,689009.SH,55.45,55.0,56.98,53.4,4997753.0,54.4,275352040.0,55.095167768395115,0.009821005123870415
2022-06-09,689009.SH,54.4,54.75,56.5,52.0,5277427.0,54.39,289402351.0,54.83777435481343,0.010370588063846307
2022-06-10,689009.SH,54.39,53.68,56.95,52.3,11216614.0,54.06,613062469.0,54.6566431723513,0.022041590203932974
2022-06-13,689009.SH,54.06,53.3,56.73,53.01,4786422.0,54.57,264063510.0,55.16929138299966,0.009405721928836035
2022-06-14,689009.SH,54.57,53.96,55.44,53.0,2837081.0,54.2,154374585.0,54.413175020381864,0.005575102858791821
2022-06-15,689009.SH,54.2,54.15,55.7,51.71,3165842.0,51.95,170364865.0,53.81344520667803,0.006221145883632937
2022-06-16,689009.SH,51.95,52.07,52.88,47.5,6812627.0,47.59,332781770.0,48.8477895531342,0.013387385225724026
2022-06-17,689009.SH,47.59,46.93,47.77,46.01,4843803.0,46.83,226813882.0,46.82557940527309,0.009518480421505202
2022-06-20,689009.SH,46.83,47.3,48.28,45.61,5383180.0,46.45,251068885.0,46.63951140403999,0.010578401606225186
2022-06-21,689009.SH,46.45,44.46,44.9,42.86,6311638.0,44.12,277021043.0,43.89051510875624,0.012402899690724055
2022-06-22,689009.SH,44.12,44.12,45.79,43.51,5143112.0,43.89,228382895.0,44.405584595474494,0.01010664778844401
2022-06-23,689009.SH,43.89,44.0,46.73,43.75,6138296.0,46.06,277410731.0,45.193443098866524,0.012062268076840386
2022-06-24,689009.SH,46.06,45.66,46.37,43.91,6443460.0,46.15,289815079.0,44.97817616622125,0.012661941011381328
2022-06-27,689009.SH,46.15,46.0,46.6,44.3,4436341.0,44.38,200375113.0,45.166751834450956,0.008717783310266913
2022-06-28,689009.SH,44.38,44.52,45.44,43.57,6036195.0,44.0,266762069.00000003,44.19374606022503,0.011861631021717356
2022-06-29,689009.SH,44.0,43.9,44.67,43.28,4039399.0,44.0,177400338.0,43.91750802532753,0.007937758884113928
2022-06-30,689009.SH,44.0,43.65,44.95,43.12,5533823.0,44.5,243531739.0,44.0078656292404,0.010874427775360638
2022-07-01,689009.SH,44.5,44.85,46.59,44.63,6095138.0,45.51,277690326.0,45.559317278788434,0.01197745897580318
2022-07-04,689009.SH,45.51,45.3,45.5,43.7,4215641.0,44.2,186734556.0,44.29564946350982,0.008284089241984987
2022-07-05,689009.SH,44.2,44.14,44.45,42.86,2713436.0,43.18,117574987.0,43.330665252469565,0.005332130031094863
2022-07-06,689009.SH,43.18,43.02,43.47,41.41,3304166.0000000005,42.02,139230733.0,42.13793526112186,0.0064929641813267725
2022-07-07,689009.SH,42.02,42.0,42.55,40.76,3153052.0,40.86,130589166.0,41.416749866478575,0.006196012457564401
2022-07-08,689009.SH,40.86,40.79,42.78,40.2,4319314.0,41.88,180256341.0,41.732631848483344,0.008487815409366013
2022-07-11,689009.SH,41.88,41.81,44.9,41.81,4513992.0,43.61,197651764.0,43.7864674992778,0.008870374058323824
2022-07-12,689009.SH,43.61,43.6,44.3,41.71,2716469.0,41.96,116358551.0,42.834485134930674,0.005338090131272022
2022-07-13,689009.SH,41.96,41.97,45.8,40.81,5790629.0,45.3,256137134.0,44.23304169547039,0.011379073171369736
2022-07-14,689009.SH,45.3,45.02,49.08,45.0,6969885.000000001,47.8,333655012.0,47.870949377213535,0.013696410426403136
2022-07-15,689009.SH,47.8,47.87,49.93,47.21,5765356.0,48.53,282606403.0,49.01803167055078,0.011329409600061674
2022-07-18,689009.SH,48.53,48.01,49.94,46.01,4477969.0,47.42,212323975.0,47.41524003404222,0.008799585832579736
2022-07-19,689009.SH,47.42,47.4,47.41,45.3,3234485.0,46.1,150090713.0,46.40327996574416,0.006356035153814524
2022-07-20,689009.SH,46.1,45.99,49.87,45.83,4190297.0,49.7,204289177.0,48.75291107050407,0.008234286149703443
2022-07-21,689009.SH,49.7,49.23,51.53,48.51,4374990.0,50.54,220421240.0,50.38211287340086,0.008597223433587419
2022-07-22,689009.SH,50.54,50.68,51.7,49.17,2462869.0,49.55,123576342.0,50.17576736724527,0.004839744794995191
2022-07-25,689009.SH,49.55,49.1,49.99,46.42,3923569.0,47.68,187408295.0,47.76475066450978,0.007710143188920925
2022-07-26,689009.SH,47.68,47.98,49.1,47.1,2316348.0,47.73,111783837.0,48.2586541400515,0.0045518187026583725
2022-07-27,689009.SH,47.73,47.66,49.12,46.93,2748633.0,49.12,132681044.0,48.27164776090515,0.0054012950973446085
2022-07-28,689009.SH,49.12,49.12,52.66,48.41,3850494.9999999995,50.25,195846207.0,50.862605197513574,0.007566546630943427
2022-07-29,689009.SH,50.25,50.87,51.48,49.6,1994845.0,49.62,100384697.0,50.32205359313631,0.003920038258458807
2022-08-01,689009.SH,49.62,49.85,55.64,49.2,5479025.0,54.33,288720675.0,52.69563015317506,0.010766745095008516
2022-08-02,689009.SH,54.33,53.76,54.86,52.22,4713376.0,53.1,252356351.0,53.54046674825009,0.009262180393214279
2022-08-03,689009.SH,53.1,53.18,56.96,53.18,6374624.0,53.58,353230196.0,55.41192641322845,0.012526672479961958
2022-08-04,689009.SH,53.58,54.25,55.43,52.0,3334700.0,53.8,178970291.0,53.66908297597985,0.0065529660602616155
2022-08-05,689009.SH,53.8,53.61,54.7,52.31,3438129.0,54.45,183584512.0,53.3966328779403,0.006756212747114046
2022-08-08,689009.SH,54.45,54.01,60.0,53.8,5916118.0,59.49,342195239.0,57.841178793255985,0.011625669614209024
2022-08-09,689009.SH,59.49,59.45,60.66,57.88,3498773.0000000005,58.08,205453156.0,58.72148779014814,0.006875383309311098
2022-08-10,689009.SH,58.08,57.0,58.39,56.58,2889614.0,58.1,167184163.0,57.85691895180464,0.005678334623581375
2022-08-11,689009.SH,58.1,58.25,58.72,55.8,3573858.9999999995,56.99,203300719.0,56.885489606612914,0.0070229336165653624
2022-08-12,689009.SH,56.99,57.85,58.98,56.65,2263171.0,57.0,130297362.0,57.57291958937261,0.004447321423686791
2022-08-15,689009.SH,57.0,56.5,58.0,54.53,3827032.0,54.55,214137143.0,55.953841776081305,0.007520439861917154
2022-08-16,689009.SH,54.55,53.0,55.88,51.8,6033897.0,53.6,326755621.0,54.15333092361371,0.011857115258378379
2022-08-17,689009.SH,53.6,53.99,54.75,52.44,2701882.0,52.5,144058245.0,53.31774111526706,0.0053094254490154355
2022-08-18,689009.SH,52.5,52.9,53.66,51.31,2716071.0,53.58,142787693.0,52.57141400206401,0.005337308027786856
2022-08-19,689009.SH,53.58,53.08,53.28,51.03,3348356.0,51.56,173902696.0,51.93674029882127,0.006579801249189835
2022-08-22,689009.SH,51.56,50.63,52.21,50.55,1363039.0,51.28,69670021.0,51.11373995901805,0.002678486312355814
2022-08-23,689009.SH,51.28,50.99,51.19,49.6,2554998.0,49.62,127969190.0,50.08582785583394,0.005020786031138126
2022-08-24,689009.SH,49.62,49.62,49.99,45.25,4823811.0,45.8,224423402.0,46.524086868245874,0.009479194459506596
2022-08-25,689009.SH,45.8,46.05,47.09,44.83,3334580.0000000005,46.35,152994585.0,45.88121592524395,0.006552730250165587
2022-08-26,689009.SH,46.35,46.22,47.92,45.97,2421574.0,46.45,113581623.0,46.904047945675,0.004758596645698852
2022-08-29,689009.SH,46.45,45.58,46.69,44.07,2249815.0,44.51,101483165.0,45.1073377144343,0.0044210757599986465
2022-08-30,689009.SH,44.51,44.63,44.92,42.9,2925324.0,43.85,127367090.0,43.539481438637225,0.0057485077779916485
2022-08-31,689009.SH,43.85,43.8,44.63,43.06,2209505.0,44.03,97112622.0,43.952207394868985,0.004341863218573887
2022-09-01,689009.SH,44.03,43.98,43.98,42.63,1753950.9999999998,42.8,75747362.0,43.18670361942837,0.003446661281183291
2022-09-02,689009.SH,42.8,42.8,44.3,42.5,2445571.0,42.97,106081032.0,43.376795030690175,0.004805752769652461
2022-09-05,689009.SH,42.97,42.61,44.18,42.5,1712908.0000000002,43.15,74317272.0,43.386610372536055,0.0033660083330886155
2022-09-06,689009.SH,43.15,43.47,44.97,43.42,2744621.0,44.8,121741764.0,44.35649366524559,0.005393411179800672
2022-09-07,689009.SH,44.8,45.2,45.2,43.55,2343867.0,44.18,103565515.0,44.18574731416074,0.004605895852930462
2022-09-08,689009.SH,44.18,44.26,44.3,42.7,2225672.0,43.03,96089554.0,43.173277104622784,0.004373632733761535
2022-09-09,689009.SH,43.03,43.05,43.9,42.7,1537224.0,43.7,66680763.00000001,43.37738872148757,0.0030207744921640933
2022-09-13,689009.SH,43.7,43.2,44.8,42.51,1839193.9999999998,42.6,79662644.0,43.31388858380356,0.0036141709479823674
2022-09-14,689009.SH,42.6,41.58,42.33,41.15,3186322.0,41.34,132332935.0,41.53156366494033,0.006261390806688732
2022-09-15,689009.SH,41.34,41.37,41.75,40.2,2491613.0,40.4,101230944.0,40.628678691273485,0.004896229173330922
2022-09-16,689009.SH,40.4,40.4,41.97,40.22,2081093.9999999998,40.46,85768977.0,41.21340842845158,0.004089524799896268
2022-09-19,689009.SH,40.46,41.0,41.18,37.65,3967794.0,39.22,155218365.0,39.11956240671769,0.007797049034728665
2022-09-20,689009.SH,39.22,39.02,40.38,38.8,1757374.0000000002,39.86,69996248.0,39.83002366030224,0.003453387764172549
2022-09-21,689009.SH,39.86,39.8,40.13,39.13,809455.0,39.71,32082054.0,39.63414149026197,0.0015906471773500064
2022-09-22,689009.SH,39.71,39.42,40.21,38.57,2126466.0,38.91,83510129.0,39.27179131949441,0.004178684597205229
2022-09-23,689009.SH,38.91,39.26,39.26,37.0,2401673.0,38.12,91173592.0,37.96253361719101,0.0047194895063564024
2022-09-26,689009.SH,38.12,37.81,39.18,37.39,1778359.0,38.6,68365804.0,38.44319622753336,0.0034946250547158025
2022-09-27,689009.SH,38.6,38.55,39.88,38.55,1672624.0000000002,39.68,65849062.00000001,39.36871765561178,0.0032868468838513293
2022-09-28,689009.SH,39.68,39.7,39.7,38.1,1356035.0,38.35,52384781.0,38.6308472863901,0.0026647228630841935
2022-09-29,689009.SH,38.35,38.59,39.37,37.66,2218806.0,38.0,85245354.0,38.41947155361938,0.0043601404661003495
2022-09-30,689009.SH,38.0,38.0,38.87,37.84,1713213.0,38.31,65609687.00000001,38.29628131469934,0.003366607683749358
2022-10-10,689009.SH,38.31,38.6,39.36,37.3,1476785.0,37.5,56673261.0,38.376108235118856,0.0029020067722144273
2022-10-11,689009.SH,37.5,37.5,38.39,37.16,1145671.0,37.41,43373697.0,37.85877184636776,0.0022513399044069887
2022-10-12,689009.SH,37.41,37.44,40.0,36.0,2648678.0,39.77,100372905.0,37.89547276037329,0.0052048751127722484
2022-10-13,689009.SH,39.77,39.51,40.84,39.0,1657666.0,39.26,65760734.0,39.67067792908825,0.003257453155381183
2022-10-14,689009.SH,39.26,39.84,40.66,39.25,1831904.0,39.83,73378406.0,40.05581406012542,0.0035998454846485426
2022-10-17,689009.SH,39.83,39.52,41.65,39.51,1882263.0,41.2,76678390.0,40.73734116858271,0.0036988051565316846
2022-10-18,689009.SH,41.2,41.03,41.86,40.54,1531722.0,41.22,62696280.0,40.931892340777246,0.0030099625992611157
2022-10-19,689009.SH,41.22,41.76,41.76,40.14,1195892.0,40.39,48730941.0,40.74861358718012,0.0023500283946796966
2022-10-20,689009.SH,40.39,40.01,40.81,39.66,1659600.9999999998,40.06,66633364.0,40.15023129053309,0.003261255593179667
2022-10-21,689009.SH,40.06,40.06,41.3,40.06,1723775.9999999998,41.2,70361236.0,40.81808541248979,0.003387364867452402
2022-10-24,689009.SH,41.2,41.49,43.99,41.0,3716333.0,43.97,158982837.0,42.779491773207624,0.00730290701341357
2022-10-25,689009.SH,43.97,42.02,42.16,35.18,8231942.999999999,35.55,306356495.0,37.215575350801146,0.016176460577865526
2022-10-26,689009.SH,35.55,35.0,35.8,33.91,8734733.0,34.45,303554810.0,34.752614647751685,0.017164485229390087
2022-10-27,689009.SH,34.45,34.81,35.0,31.01,11306330.0,31.81,366516686.0,32.41694572863166,0.02221788969206157
2022-10-28,689009.SH,31.81,31.37,33.14,31.11,7399875.0,32.0,239148544.0,32.31791672156624,0.014541376953002796
2022-10-31,689009.SH,32.0,32.02,32.85,31.32,5138087.0,32.0,164959172.0,32.10517299531907,0.01004120125519535
2022-11-01,689009.SH,32.0,32.32,32.55,31.71,5042219.0,32.45,162274944.0,32.18323995843893,0.009853849448592415
2022-11-02,689009.SH,32.45,32.46,33.33,32.31,5001625.0,33.0,164804116.0,32.950114412815836,0.009774517875625005
2022-11-03,689009.SH,33.0,32.95,33.44,32.68,4122839.0,33.2,136418010.0,33.08836702088051,0.008057134132171828
2022-11-04,689009.SH,33.2,33.45,34.35,33.1,5428039.0,34.18,183483029.0,33.80282068717634,0.010607845297296312
2022-11-07,689009.SH,34.18,34.0,34.58,33.54,3871639.0,34.1,131523044.0,33.97089553029092,0.007566221900575696
2022-11-08,689009.SH,34.1,34.14,34.27,32.8,4535275.0,33.17,150908125.0,33.27430530673443,0.008863144789618412
2022-11-09,689009.SH,33.17,33.2,33.37,32.7,3456364.0,32.74,113743723.0,32.908490830248205,0.006754663075033962
2022-11-10,689009.SH,32.74,32.63,32.91,32.4,3076854.0,32.58,100352384.0,32.61525701251993,0.006012998660173103
2022-11-11,689009.SH,32.58,33.5,33.53,32.6,4806452.0,33.18,158772548.0,33.033212024170844,0.009393097441798125
2022-11-14,689009.SH,33.18,32.88,33.44,32.88,4020115.0,33.13,133377737.0,33.17759243205729,0.007856383861158767
2022-11-15,689009.SH,33.13,33.29,34.16,32.88,4920064.0,34.15,165449694.0,33.62754915383214,0.009615125787562854
2022-11-16,689009.SH,34.15,34.31,34.31,33.56,2978288.0,33.56,100669144.0,33.801010513422476,0.005820374237324758
2022-11-17,689009.SH,33.56,33.4,33.54,32.79,2773173.0,33.17,91645812.0,33.04727544945808,0.00541952446668845
2022-11-18,689009.SH,33.17,33.22,33.96,33.03,3795798.0000000005,33.06,126899977.0,33.43169921054808,0.007418008227978236
2022-11-21,689009.SH,33.06,32.93,33.46,32.23,2775355.0,33.45,91138219.0,32.83840049290992,0.00542378868041991
2022-11-22,689009.SH,33.45,33.3,33.7,32.69,2027852.0,32.78,67134082.0,33.10600674999951,0.003962967160297286
2022-11-23,689009.SH,32.78,32.9,33.1,32.08,2130864.0,32.35,69140568.0,32.447198882706736,0.004164280260620459
2022-11-24,689009.SH,32.35,32.41,32.7,32.25,1476986.0,32.44,47899540.0,32.430598529708476,0.0028864271229946015
2022-11-25,689009.SH,32.44,32.04,32.95,32.04,1605879.0,32.5,52267141.0,32.54737187546509,0.0031383186447586147
2022-11-28,689009.SH,32.5,32.28,33.03,31.91,2601992.0,33.0,84903527.0,32.63020293682686,0.0050849908412232536
2022-11-29,689009.SH,33.0,33.15,34.28,33.15,4109374.0,33.97,138982681.0,33.82088877770678,0.008030819907655737
2022-11-30,689009.SH,33.97,33.9,34.11,33.12,2788167.0,33.38,93516422.0,33.540466550246094,0.005448826767646063
2022-12-01,689009.SH,33.38,33.57,35.32,33.55,4912710.0,33.9,168460359.0,34.2907191753635,0.009600754097470665
